;params;AIC;resid_sum
2301;(2, 2, 3, 3, 3, 1, 12);1563.1413235075142;1486931.2379698292
2302;(2, 2, 3, 3, 3, 2, 12);1563.1413235075142;859511.4334920736
2303;(2, 2, 3, 3, 3, 3, 12);1563.1413235075142;1202711.7943335022
2304;(3, 0, 0, 0, 0, 0, 12);1563.1413235075142;5153433.96385395
2305;(3, 0, 0, 0, 0, 1, 12);1563.1413235075142;4194671.951568995
2306;(3, 0, 0, 0, 0, 2, 12);1563.1413235075142;3873139.902253234
2307;(3, 0, 0, 0, 0, 3, 12);1563.1413235075142;3802965.619213731
2308;(3, 0, 0, 0, 1, 0, 12);1563.1413235075142;892090.3601485428
2309;(3, 0, 0, 0, 1, 1, 12);1563.1413235075142;1077666.964717366
2310;(3, 0, 0, 0, 1, 2, 12);1563.1413235075142;1044258.0324841822
2311;(3, 0, 0, 0, 1, 3, 12);1563.1413235075142;961106.40060175
2312;(3, 0, 0, 0, 2, 0, 12);1563.1413235075142;-1420912.0408223036
2313;(3, 0, 0, 0, 2, 1, 12);1563.1413235075142;-166528.24087686324
2314;(3, 0, 0, 0, 2, 2, 12);1563.1413235075142;603228.2159227978
2315;(3, 0, 0, 0, 2, 3, 12);1563.1413235075142;759142.6609886859
2316;(3, 0, 0, 0, 3, 0, 12);1563.1413235075142;1031967.0446415814
2317;(3, 0, 0, 0, 3, 1, 12);1563.1413235075142;606549.4338307441
2318;(3, 0, 0, 0, 3, 2, 12);1563.1413235075142;604491.294595947
2319;(3, 0, 0, 0, 3, 3, 12);1563.1413235075142;649439.7143914308
2320;(3, 0, 0, 1, 0, 0, 12);1563.1413235075142;3745290.2818772015
2321;(3, 0, 0, 1, 0, 1, 12);1563.1413235075142;3757234.0177959227
2322;(3, 0, 0, 1, 0, 2, 12);1563.1413235075142;3828776.508586917
2323;(3, 0, 0, 1, 0, 3, 12);1563.1413235075142;3824192.1769798007
2324;(3, 0, 0, 1, 1, 0, 12);1563.1413235075142;1034875.0360965142
2325;(3, 0, 0, 1, 1, 1, 12);1563.1413235075142;1062465.659795753
2326;(3, 0, 0, 1, 1, 2, 12);1563.1413235075142;1017867.9104556955
2327;(3, 0, 0, 1, 1, 3, 12);1563.1413235075142;1081287.783623819
2328;(3, 0, 0, 1, 2, 0, 12);1563.1413235075142;-2082893.2310131085
2329;(3, 0, 0, 1, 2, 1, 12);1563.1413235075142;662141.468910051
2330;(3, 0, 0, 1, 2, 2, 12);1563.1413235075142;991980.465769344
2331;(3, 0, 0, 1, 2, 3, 12);1563.1413235075142;958307.0572153793
2332;(3, 0, 0, 1, 3, 0, 12);1563.1413235075142;1258647.1164499645
2333;(3, 0, 0, 1, 3, 1, 12);1563.1413235075142;1255018.49895863
2334;(3, 0, 0, 1, 3, 2, 12);1563.1413235075142;1212867.4955748725
2335;(3, 0, 0, 1, 3, 3, 12);1563.1413235075142;1006893.8047693463
2336;(3, 0, 0, 2, 0, 0, 12);1563.1413235075142;3752449.492595793
2337;(3, 0, 0, 2, 0, 1, 12);1563.1413235075142;3784026.811330844
2338;(3, 0, 0, 2, 0, 2, 12);1563.1413235075142;3827729.50554716
2339;(3, 0, 0, 2, 0, 3, 12);1563.1413235075142;3827998.5015930473
2340;(3, 0, 0, 2, 1, 0, 12);1563.1413235075142;1086209.6602533755
2341;(3, 0, 0, 2, 1, 1, 12);1563.1413235075142;1238982.4585829035
2342;(3, 0, 0, 2, 1, 2, 12);1563.1413235075142;1199486.3380599816
2343;(3, 0, 0, 2, 1, 3, 12);1563.1413235075142;1185119.123066699
2344;(3, 0, 0, 2, 2, 0, 12);1563.1413235075142;72630.35803862056
2345;(3, 0, 0, 2, 2, 1, 12);1563.1413235075142;1411507.1479844823
2346;(3, 0, 0, 2, 2, 2, 12);1563.1413235075142;1633247.271897428
2347;(3, 0, 0, 2, 2, 3, 12);1563.1413235075142;1707105.9954037168
2348;(3, 0, 0, 2, 3, 0, 12);1563.1413235075142;-2162609.699504654
2349;(3, 0, 0, 2, 3, 1, 12);1563.1413235075142;633815.1101301822
2350;(3, 0, 0, 2, 3, 2, 12);1563.1413235075142;808826.7916540061
2351;(3, 0, 0, 2, 3, 3, 12);1563.1413235075142;972638.1235236744
2352;(3, 0, 0, 3, 0, 0, 12);1563.1413235075142;3829644.6079317085
2353;(3, 0, 0, 3, 0, 1, 12);1563.1413235075142;3830210.5004955814
2354;(3, 0, 0, 3, 0, 2, 12);1563.1413235075142;3823278.4427374518
2355;(3, 0, 0, 3, 0, 3, 12);1563.1413235075142;3827175.2561975345
2356;(3, 0, 0, 3, 1, 0, 12);1563.1413235075142;1020724.334119106
2357;(3, 0, 0, 3, 1, 1, 12);1563.1413235075142;1147293.4226130466
2358;(3, 0, 0, 3, 1, 2, 12);1563.1413235075142;1188369.1743509327
2359;(3, 0, 0, 3, 1, 3, 12);1563.1413235075142;1414886.8436261122
2360;(3, 0, 0, 3, 2, 0, 12);1563.1413235075142;616008.1566249914
2361;(3, 0, 0, 3, 2, 1, 12);1563.1413235075142;1538593.6177262743
2362;(3, 0, 0, 3, 2, 2, 12);1563.1413235075142;1685539.222154927
2363;(3, 0, 0, 3, 2, 3, 12);1563.1413235075142;1713962.4307661213
2364;(3, 0, 0, 3, 3, 0, 12);1563.1413235075142;1183065.5189768197
2365;(3, 0, 0, 3, 3, 1, 12);1563.1413235075142;813283.1644336539
2366;(3, 0, 0, 3, 3, 2, 12);1563.1413235075142;741666.402559459
2367;(3, 0, 0, 3, 3, 3, 12);1563.1413235075142;928012.95631498
2368;(3, 0, 1, 0, 0, 0, 12);1563.1413235075142;5092518.740504755
2369;(3, 0, 1, 0, 0, 1, 12);1563.1413235075142;4218833.868128376
2370;(3, 0, 1, 0, 0, 2, 12);1563.1413235075142;3901539.6751814145
2371;(3, 0, 1, 0, 0, 3, 12);1563.1413235075142;3840814.5306003317
2372;(3, 0, 1, 0, 1, 0, 12);1563.1413235075142;1057367.3569233802
2373;(3, 0, 1, 0, 1, 1, 12);1563.1413235075142;1256269.7358381874
2374;(3, 0, 1, 0, 1, 2, 12);1563.1413235075142;1223504.8959020153
2375;(3, 0, 1, 0, 1, 3, 12);1563.1413235075142;1150511.3183143192
2376;(3, 0, 1, 0, 2, 0, 12);1563.1413235075142;-1424468.074391692
2377;(3, 0, 1, 0, 2, 1, 12);1563.1413235075142;-71337.87650720659
2378;(3, 0, 1, 0, 2, 2, 12);1563.1413235075142;761172.6404155559
2379;(3, 0, 1, 0, 2, 3, 12);1563.1413235075142;986383.7999768336
2380;(3, 0, 1, 0, 3, 0, 12);1563.1413235075142;1500965.555046421
2381;(3, 0, 1, 0, 3, 1, 12);1563.1413235075142;659792.8939523487
2382;(3, 0, 1, 0, 3, 2, 12);1563.1413235075142;639176.149527912
2383;(3, 0, 1, 0, 3, 3, 12);1563.1413235075142;715253.0331115425
2384;(3, 0, 1, 1, 0, 0, 12);1563.1413235075142;3803632.3005342344
2385;(3, 0, 1, 1, 0, 1, 12);1563.1413235075142;3811603.2235459117
2386;(3, 0, 1, 1, 0, 2, 12);1563.1413235075142;3862361.6825389285
2387;(3, 0, 1, 1, 0, 3, 12);1563.1413235075142;3861087.2918866137
2388;(3, 0, 1, 1, 1, 0, 12);1563.1413235075142;1205662.6285354025
2389;(3, 0, 1, 1, 1, 1, 12);1563.1413235075142;1240245.0151798436
2390;(3, 0, 1, 1, 1, 2, 12);1563.1413235075142;1208050.993009833
2391;(3, 0, 1, 1, 1, 3, 12);1563.1413235075142;1252891.297495613
2392;(3, 0, 1, 1, 2, 0, 12);1563.1413235075142;-1724930.767820951
2393;(3, 0, 1, 1, 2, 1, 12);1563.1413235075142;676679.0674199401
2394;(3, 0, 1, 1, 2, 2, 12);1563.1413235075142;1123063.742816216
2395;(3, 0, 1, 1, 2, 3, 12);1563.1413235075142;1130205.6695548573
2396;(3, 0, 1, 1, 3, 0, 12);1563.1413235075142;1259338.1493618102
2397;(3, 0, 1, 1, 3, 1, 12);1563.1413235075142;1188660.9242038445
2398;(3, 0, 1, 1, 3, 2, 12);1563.1413235075142;1032368.0767998004
2399;(3, 0, 1, 1, 3, 3, 12);1563.1413235075142;1077108.5077591082
2400;(3, 0, 1, 2, 0, 0, 12);1563.1413235075142;3810800.963481512
2401;(3, 0, 1, 2, 0, 1, 12);1563.1413235075142;3828586.069671752
2402;(3, 0, 1, 2, 0, 2, 12);1563.1413235075142;3859787.466638272
2403;(3, 0, 1, 2, 0, 3, 12);1563.1413235075142;3862043.3552736742
2404;(3, 0, 1, 2, 1, 0, 12);1563.1413235075142;1263082.7100548693
2405;(3, 0, 1, 2, 1, 1, 12);1563.1413235075142;1387591.6525840077
2406;(3, 0, 1, 2, 1, 2, 12);1563.1413235075142;1353037.2271607043
2407;(3, 0, 1, 2, 1, 3, 12);1563.1413235075142;1340878.7641810426
2408;(3, 0, 1, 2, 2, 0, 12);1563.1413235075142;27134.828037538333
2409;(3, 0, 1, 2, 2, 1, 12);1563.1413235075142;1542944.622227013
2410;(3, 0, 1, 2, 2, 2, 12);1563.1413235075142;1752805.881210431
2411;(3, 0, 1, 2, 2, 3, 12);1563.1413235075142;1830125.3295810071
2412;(3, 0, 1, 2, 3, 0, 12);1563.1413235075142;158667.9091639067
2413;(3, 0, 1, 2, 3, 1, 12);1563.1413235075142;456315.659257313
2414;(3, 0, 1, 2, 3, 2, 12);1563.1413235075142;847100.1448981436
2415;(3, 0, 1, 2, 3, 3, 12);1563.1413235075142;828608.6234575433
2416;(3, 0, 1, 3, 0, 0, 12);1563.1413235075142;3862441.344613777
2417;(3, 0, 1, 3, 0, 1, 12);1563.1413235075142;3862327.426821587
2418;(3, 0, 1, 3, 0, 2, 12);1563.1413235075142;3857608.2649138877
2419;(3, 0, 1, 3, 0, 3, 12);1563.1413235075142;3860486.21345932
2420;(3, 0, 1, 3, 1, 0, 12);1563.1413235075142;1205918.5868768594
2421;(3, 0, 1, 3, 1, 1, 12);1563.1413235075142;1309864.3155061884
2422;(3, 0, 1, 3, 1, 2, 12);1563.1413235075142;1342950.112785831
2423;(3, 0, 1, 3, 1, 3, 12);1563.1413235075142;1540139.3060819309
2424;(3, 0, 1, 3, 2, 0, 12);1563.1413235075142;675934.2326875775
2425;(3, 0, 1, 3, 2, 1, 12);1563.1413235075142;1649990.550676112
2426;(3, 0, 1, 3, 2, 2, 12);1563.1413235075142;1803801.024368962
2427;(3, 0, 1, 3, 2, 3, 12);1563.1413235075142;1829455.3432472637
2428;(3, 0, 1, 3, 3, 0, 12);1563.1413235075142;1724709.5791517838
2429;(3, 0, 1, 3, 3, 1, 12);1563.1413235075142;1101242.5274526263
2430;(3, 0, 1, 3, 3, 2, 12);1563.1413235075142;648686.1729535416
2431;(3, 0, 1, 3, 3, 3, 12);1563.1413235075142;905717.0395265806
2432;(3, 0, 2, 0, 0, 0, 12);1563.1413235075142;5475317.973614646
2433;(3, 0, 2, 0, 0, 1, 12);1563.1413235075142;4351410.171749876
2434;(3, 0, 2, 0, 0, 2, 12);1563.1413235075142;3983469.9618735546
2435;(3, 0, 2, 0, 0, 3, 12);1563.1413235075142;3908889.822835013
2436;(3, 0, 2, 0, 1, 0, 12);1563.1413235075142;1208908.2916588667
2437;(3, 0, 2, 0, 1, 1, 12);1563.1413235075142;1448200.7356137163
2438;(3, 0, 2, 0, 1, 2, 12);1563.1413235075142;1324406.9317993163
2439;(3, 0, 2, 0, 1, 3, 12);1563.1413235075142;1266839.9498436516
2440;(3, 0, 2, 0, 2, 0, 12);1563.1413235075142;-1324408.844947734
2441;(3, 0, 2, 0, 2, 1, 12);1563.1413235075142;147199.46228749747
2442;(3, 0, 2, 0, 2, 2, 12);1563.1413235075142;961642.8676253463
2443;(3, 0, 2, 0, 2, 3, 12);1563.1413235075142;1391615.6612672713
2444;(3, 0, 2, 0, 3, 0, 12);1563.1413235075142;1462736.3717924366
2445;(3, 0, 2, 0, 3, 1, 12);1563.1413235075142;628167.1422491297
2446;(3, 0, 2, 0, 3, 2, 12);1563.1413235075142;203602.42924235575
2447;(3, 0, 2, 0, 3, 3, 12);1563.1413235075142;627785.5740915071
2448;(3, 0, 2, 1, 0, 0, 12);1563.1413235075142;3863449.4764502933
2449;(3, 0, 2, 1, 0, 1, 12);1563.1413235075142;3870316.0924233915
2450;(3, 0, 2, 1, 0, 2, 12);1563.1413235075142;3922337.2456079503
2451;(3, 0, 2, 1, 0, 3, 12);1563.1413235075142;3920608.1731991237
2452;(3, 0, 2, 1, 1, 0, 12);1563.1413235075142;1397457.446764267
2453;(3, 0, 2, 1, 1, 1, 12);1563.1413235075142;1395986.7794939391
2454;(3, 0, 2, 1, 1, 2, 12);1563.1413235075142;1302576.574446822
2455;(3, 0, 2, 1, 1, 3, 12);1563.1413235075142;1349030.1988210771
2456;(3, 0, 2, 1, 2, 0, 12);1563.1413235075142;-1404393.9691225176
2457;(3, 0, 2, 1, 2, 1, 12);1563.1413235075142;710957.6538862342
2458;(3, 0, 2, 1, 2, 2, 12);1563.1413235075142;1221571.0335962772
2459;(3, 0, 2, 1, 2, 3, 12);1563.1413235075142;1452595.9711334622
2460;(3, 0, 2, 1, 3, 0, 12);1563.1413235075142;1718411.694472799
2461;(3, 0, 2, 1, 3, 1, 12);1563.1413235075142;2491238.829521847
2462;(3, 0, 2, 1, 3, 2, 12);1563.1413235075142;1086085.2704564522
2463;(3, 0, 2, 1, 3, 3, 12);1563.1413235075142;1299069.8030358902
2464;(3, 0, 2, 2, 0, 0, 12);1563.1413235075142;3868010.212733851
2465;(3, 0, 2, 2, 0, 1, 12);1563.1413235075142;3886692.53877227
2466;(3, 0, 2, 2, 0, 2, 12);1563.1413235075142;3921067.7982476465
2467;(3, 0, 2, 2, 0, 3, 12);1563.1413235075142;3920912.029273837
2468;(3, 0, 2, 2, 1, 0, 12);1563.1413235075142;1389994.7621269953
2469;(3, 0, 2, 2, 1, 1, 12);1563.1413235075142;1347647.9356253673
2470;(3, 0, 2, 2, 1, 2, 12);1563.1413235075142;1489968.5640942117
2471;(3, 0, 2, 2, 1, 3, 12);1563.1413235075142;1447734.18047638
2472;(3, 0, 2, 2, 2, 0, 12);1563.1413235075142;711376.78030592
2473;(3, 0, 2, 2, 2, 1, 12);1563.1413235075142;1782267.6872054231
2474;(3, 0, 2, 2, 2, 2, 12);1563.1413235075142;1853907.8114036475
2475;(3, 0, 2, 2, 2, 3, 12);1563.1413235075142;1990911.0163162374
2476;(3, 0, 2, 2, 3, 0, 12);1563.1413235075142;-286337.6675274009
2477;(3, 0, 2, 2, 3, 1, 12);1563.1413235075142;834658.3447052941
2478;(3, 0, 2, 2, 3, 2, 12);1563.1413235075142;1007104.355189271
2479;(3, 0, 2, 2, 3, 3, 12);1563.1413235075142;857452.8884279737
2480;(3, 0, 2, 3, 0, 0, 12);1563.1413235075142;3922815.8183233268
2481;(3, 0, 2, 3, 0, 1, 12);1563.1413235075142;3920776.6098083993
2482;(3, 0, 2, 3, 0, 2, 12);1563.1413235075142;3919183.336300908
2483;(3, 0, 2, 3, 0, 3, 12);1563.1413235075142;3921227.510845271
2484;(3, 0, 2, 3, 1, 0, 12);1563.1413235075142;1320594.2966155596
2485;(3, 0, 2, 3, 1, 1, 12);1563.1413235075142;1413653.8673293917
2486;(3, 0, 2, 3, 1, 2, 12);1563.1413235075142;1456397.1191275208
2487;(3, 0, 2, 3, 1, 3, 12);1563.1413235075142;1541345.6745733554
2488;(3, 0, 2, 3, 2, 0, 12);1563.1413235075142;1055499.6320028102
2489;(3, 0, 2, 3, 2, 1, 12);1563.1413235075142;1799035.2435736225
2490;(3, 0, 2, 3, 2, 2, 12);1563.1413235075142;1913952.3525498786
2491;(3, 0, 2, 3, 2, 3, 12);1563.1413235075142;1992745.7555431065
2492;(3, 0, 2, 3, 3, 0, 12);1563.1413235075142;2028056.4310967135
2493;(3, 0, 2, 3, 3, 1, 12);1563.1413235075142;265611.61276419694
2494;(3, 0, 2, 3, 3, 2, 12);1563.1413235075142;911316.9417442216
2495;(3, 0, 2, 3, 3, 3, 12);1563.1413235075142;894618.2663277341
2496;(3, 0, 3, 0, 0, 0, 12);1563.1413235075142;4043291.4350161776
2497;(3, 0, 3, 0, 0, 1, 12);1563.1413235075142;4360717.697927663
2498;(3, 0, 3, 0, 0, 2, 12);1563.1413235075142;3994566.3241172726
2499;(3, 0, 3, 0, 0, 3, 12);1563.1413235075142;3899341.2471169466
2500;(3, 0, 3, 0, 1, 0, 12);1563.1413235075142;697456.0237035638
2501;(3, 0, 3, 0, 1, 1, 12);1563.1413235075142;995315.7534409519
2502;(3, 0, 3, 0, 1, 2, 12);1563.1413235075142;929871.9178628254
2503;(3, 0, 3, 0, 1, 3, 12);1563.1413235075142;864671.7764046853
2504;(3, 0, 3, 0, 2, 0, 12);1563.1413235075142;-874409.0059877336
2505;(3, 0, 3, 0, 2, 1, 12);1563.1413235075142;-382784.6912255242
2506;(3, 0, 3, 0, 2, 2, 12);1563.1413235075142;148595.12841381365
2507;(3, 0, 3, 0, 2, 3, 12);1563.1413235075142;404046.2327278042
2508;(3, 0, 3, 0, 3, 0, 12);1563.1413235075142;-930917.5126854833
2509;(3, 0, 3, 0, 3, 1, 12);1563.1413235075142;258410.97636065073
2510;(3, 0, 3, 0, 3, 2, 12);1563.1413235075142;129500.01648411155
2511;(3, 0, 3, 0, 3, 3, 12);1563.1413235075142;567654.333363425
2512;(3, 0, 3, 1, 0, 0, 12);1563.1413235075142;3847694.4728740174
2513;(3, 0, 3, 1, 0, 1, 12);1563.1413235075142;3848704.737430012
2514;(3, 0, 3, 1, 0, 2, 12);1563.1413235075142;3900350.8987857653
2515;(3, 0, 3, 1, 0, 3, 12);1563.1413235075142;3897801.8006712426
2516;(3, 0, 3, 1, 1, 0, 12);1563.1413235075142;936727.2797094468
2517;(3, 0, 3, 1, 1, 1, 12);1563.1413235075142;956153.9014795574
2518;(3, 0, 3, 1, 1, 2, 12);1563.1413235075142;1002262.5508898334
2519;(3, 0, 3, 1, 1, 3, 12);1563.1413235075142;1036739.7985246297
2520;(3, 0, 3, 1, 2, 0, 12);1563.1413235075142;-2415542.3531338423
2521;(3, 0, 3, 1, 2, 1, 12);1563.1413235075142;9538.153642523102
2522;(3, 0, 3, 1, 2, 2, 12);1563.1413235075142;289835.6598827613
2523;(3, 0, 3, 1, 2, 3, 12);1563.1413235075142;448805.71848966123
2524;(3, 0, 3, 1, 3, 0, 12);1563.1413235075142;2181949.2720308173
2525;(3, 0, 3, 1, 3, 1, 12);1563.1413235075142;1267759.7110024532
2526;(3, 0, 3, 1, 3, 2, 12);1563.1413235075142;1176416.2652103463
2527;(3, 0, 3, 1, 3, 3, 12);1563.1413235075142;1003936.9688675494
2528;(3, 0, 3, 2, 0, 0, 12);1563.1413235075142;4023840.1100055003
2529;(3, 0, 3, 2, 0, 1, 12);1563.1413235075142;3863679.8186240983
2530;(3, 0, 3, 2, 0, 2, 12);1563.1413235075142;3898221.511527804
2531;(3, 0, 3, 2, 0, 3, 12);1563.1413235075142;3898873.6431987556
2532;(3, 0, 3, 2, 1, 0, 12);1563.1413235075142;118218427.0
2533;(3, 0, 3, 2, 1, 1, 12);1563.1413235075142;955281.5005625993
2534;(3, 0, 3, 2, 1, 2, 12);1563.1413235075142;-166627.56368167314
2535;(3, 0, 3, 2, 1, 3, 12);1563.1413235075142;-463746.44076717435
2536;(3, 0, 3, 2, 2, 0, 12);1563.1413235075142;-476287.4351541477
2537;(3, 0, 3, 2, 2, 1, 12);1563.1413235075142;935350.3987129105
2538;(3, 0, 3, 2, 2, 2, 12);1563.1413235075142;1066231.8019896646
2539;(3, 0, 3, 2, 2, 3, 12);1563.1413235075142;1141190.878803632
2540;(3, 0, 3, 2, 3, 0, 12);1563.1413235075142;-929449.4890255304
2541;(3, 0, 3, 2, 3, 1, 12);1563.1413235075142;-3595690.3691084646
2542;(3, 0, 3, 2, 3, 2, 12);1563.1413235075142;966584.7881865907
2543;(3, 0, 3, 2, 3, 3, 12);1563.1413235075142;888478.3847941228
2544;(3, 0, 3, 3, 0, 0, 12);1563.1413235075142;3901891.150360607
2545;(3, 0, 3, 3, 0, 1, 12);1563.1413235075142;3897957.1741781575
2546;(3, 0, 3, 3, 0, 2, 12);1563.1413235075142;3898229.4561399063
2547;(3, 0, 3, 3, 0, 3, 12);1563.1413235075142;3898164.2996779457
2548;(3, 0, 3, 3, 1, 0, 12);1563.1413235075142;922209.8105508136
2549;(3, 0, 3, 3, 1, 1, 12);1563.1413235075142;997879.3737119406
2550;(3, 0, 3, 3, 1, 2, 12);1563.1413235075142;338325.46430617175
2551;(3, 0, 3, 3, 1, 3, 12);;
2552;(3, 0, 3, 3, 2, 0, 12);1563.1413235075142;128422.16342925653
2553;(3, 0, 3, 3, 2, 1, 12);1563.1413235075142;994372.4494990398
2554;(3, 0, 3, 3, 2, 2, 12);1563.1413235075142;906494.4565153937
2555;(3, 0, 3, 3, 2, 3, 12);1563.1413235075142;1133408.0562665637
2556;(3, 0, 3, 3, 3, 0, 12);1563.1413235075142;-2981517.0188596044
2557;(3, 0, 3, 3, 3, 1, 12);1563.1413235075142;-339699.9778246735
2558;(3, 0, 3, 3, 3, 2, 12);1563.1413235075142;913959.4996241592
2559;(3, 0, 3, 3, 3, 3, 12);1563.1413235075142;927726.9167340498
2560;(3, 1, 0, 0, 0, 0, 12);1563.1413235075142;4960422.036323539
2561;(3, 1, 0, 0, 0, 1, 12);1563.1413235075142;2850442.6413654517
2562;(3, 1, 0, 0, 0, 2, 12);1563.1413235075142;1945701.8805587676
2563;(3, 1, 0, 0, 0, 3, 12);1563.1413235075142;1661553.3763486042
2564;(3, 1, 0, 0, 1, 0, 12);1563.1413235075142;-963242.680699452
2565;(3, 1, 0, 0, 1, 1, 12);1563.1413235075142;-814032.1657327756
2566;(3, 1, 0, 0, 1, 2, 12);1563.1413235075142;-908144.2288737744
2567;(3, 1, 0, 0, 1, 3, 12);1563.1413235075142;-885902.7671251013
2568;(3, 1, 0, 0, 2, 0, 12);1563.1413235075142;-1988543.2401480135
2569;(3, 1, 0, 0, 2, 1, 12);1563.1413235075142;-2451564.7684614654
2570;(3, 1, 0, 0, 2, 2, 12);1563.1413235075142;-2420738.019662002
2571;(3, 1, 0, 0, 2, 3, 12);1563.1413235075142;-2332243.192180864
2572;(3, 1, 0, 0, 3, 0, 12);1563.1413235075142;2716383.590982547
2573;(3, 1, 0, 0, 3, 1, 12);1563.1413235075142;545515.9301307243
2574;(3, 1, 0, 0, 3, 2, 12);1563.1413235075142;-1504477.1666767132
2575;(3, 1, 0, 0, 3, 3, 12);1563.1413235075142;-2846759.372206337
2576;(3, 1, 0, 1, 0, 0, 12);1563.1413235075142;1336239.8372057322
2577;(3, 1, 0, 1, 0, 1, 12);1563.1413235075142;1347169.3969596783
2578;(3, 1, 0, 1, 0, 2, 12);1563.1413235075142;1391790.4434651048
2579;(3, 1, 0, 1, 0, 3, 12);1563.1413235075142;1412466.460256156
2580;(3, 1, 0, 1, 1, 0, 12);1563.1413235075142;-847207.9901370269
2581;(3, 1, 0, 1, 1, 1, 12);1563.1413235075142;-862255.7119682553
2582;(3, 1, 0, 1, 1, 2, 12);1563.1413235075142;-906702.2146823226
2583;(3, 1, 0, 1, 1, 3, 12);1563.1413235075142;-906761.1106656559
2584;(3, 1, 0, 1, 2, 0, 12);1563.1413235075142;-2735271.008152416
2585;(3, 1, 0, 1, 2, 1, 12);1563.1413235075142;-2460819.429988641
2586;(3, 1, 0, 1, 2, 2, 12);1563.1413235075142;-2348459.7923906893
2587;(3, 1, 0, 1, 2, 3, 12);1563.1413235075142;-2308792.1074143806
2588;(3, 1, 0, 1, 3, 0, 12);1563.1413235075142;-2089673.8457785705
2589;(3, 1, 0, 1, 3, 1, 12);1563.1413235075142;-3693014.784213503
2590;(3, 1, 0, 1, 3, 2, 12);1563.1413235075142;-4121640.4643507805
2591;(3, 1, 0, 1, 3, 3, 12);1563.1413235075142;-4118627.4200958926
2592;(3, 1, 0, 2, 0, 0, 12);1563.1413235075142;1344788.703247499
2593;(3, 1, 0, 2, 0, 1, 12);1563.1413235075142;1311025.1113896111
2594;(3, 1, 0, 2, 0, 2, 12);1563.1413235075142;1407530.7122191577
2595;(3, 1, 0, 2, 0, 3, 12);1563.1413235075142;1413333.8106634924
2596;(3, 1, 0, 2, 1, 0, 12);1563.1413235075142;-872965.1914968134
2597;(3, 1, 0, 2, 1, 1, 12);1563.1413235075142;-876914.413641012
2598;(3, 1, 0, 2, 1, 2, 12);1563.1413235075142;-809093.5403413852
2599;(3, 1, 0, 2, 1, 3, 12);1563.1413235075142;-752443.8219180456
2600;(3, 1, 0, 2, 2, 0, 12);1563.1413235075142;-2344020.9817984304
2601;(3, 1, 0, 2, 2, 1, 12);1563.1413235075142;-2067180.3326870888
2602;(3, 1, 0, 2, 2, 2, 12);1563.1413235075142;-2127489.2732121698
2603;(3, 1, 0, 2, 2, 3, 12);1563.1413235075142;-2098422.1029794407
2604;(3, 1, 0, 2, 3, 0, 12);1563.1413235075142;-4388095.972023984
2605;(3, 1, 0, 2, 3, 1, 12);1563.1413235075142;-4100953.3323831847
2606;(3, 1, 0, 2, 3, 2, 12);1563.1413235075142;-3981913.3068572786
2607;(3, 1, 0, 2, 3, 3, 12);1563.1413235075142;-3908984.2914640075
2608;(3, 1, 0, 3, 0, 0, 12);1563.1413235075142;1404911.2266001937
2609;(3, 1, 0, 3, 0, 1, 12);1563.1413235075142;1413872.5025213247
2610;(3, 1, 0, 3, 0, 2, 12);1563.1413235075142;1414493.4491647214
2611;(3, 1, 0, 3, 0, 3, 12);1563.1413235075142;1414725.654999421
2612;(3, 1, 0, 3, 1, 0, 12);1563.1413235075142;-917595.2075831452
2613;(3, 1, 0, 3, 1, 1, 12);1563.1413235075142;-875655.8031292375
2614;(3, 1, 0, 3, 1, 2, 12);1563.1413235075142;-854244.6957073149
2615;(3, 1, 0, 3, 1, 3, 12);1563.1413235075142;-663090.1538271598
2616;(3, 1, 0, 3, 2, 0, 12);1563.1413235075142;-2149724.9596401295
2617;(3, 1, 0, 3, 2, 1, 12);1563.1413235075142;-2100058.292255922
2618;(3, 1, 0, 3, 2, 2, 12);1563.1413235075142;-2107030.3834250434
2619;(3, 1, 0, 3, 2, 3, 12);1563.1413235075142;-2105954.2798020043
2620;(3, 1, 0, 3, 3, 0, 12);1563.1413235075142;-3341296.235139961
2621;(3, 1, 0, 3, 3, 1, 12);1563.1413235075142;-3297787.76000268
2622;(3, 1, 0, 3, 3, 2, 12);1563.1413235075142;-3432429.4218794666
2623;(3, 1, 0, 3, 3, 3, 12);1563.1413235075142;-3480280.470618692
2624;(3, 1, 1, 0, 0, 0, 12);1563.1413235075142;4959295.778862267
2625;(3, 1, 1, 0, 0, 1, 12);1563.1413235075142;2786514.3454340016
2626;(3, 1, 1, 0, 0, 2, 12);1563.1413235075142;1845696.7828168334
2627;(3, 1, 1, 0, 0, 3, 12);1563.1413235075142;1557679.9453291292
2628;(3, 1, 1, 0, 1, 0, 12);1563.1413235075142;-932349.2074204616
2629;(3, 1, 1, 0, 1, 1, 12);1563.1413235075142;-787287.4114506013
2630;(3, 1, 1, 0, 1, 2, 12);1563.1413235075142;-861892.9815707748
2631;(3, 1, 1, 0, 1, 3, 12);1563.1413235075142;-825213.7863247482
2632;(3, 1, 1, 0, 2, 0, 12);1563.1413235075142;-1929292.518818903
2633;(3, 1, 1, 0, 2, 1, 12);1563.1413235075142;-2403783.767706476
2634;(3, 1, 1, 0, 2, 2, 12);1563.1413235075142;-2486708.9120952785
2635;(3, 1, 1, 0, 2, 3, 12);1563.1413235075142;-2480873.4147241833
2636;(3, 1, 1, 0, 3, 0, 12);1563.1413235075142;2979929.8302151915
